word,lemma,headword,part_of_speech,word_family_id,canonical_headword,family_role,forms,derived_forms,compound_forms,categories,register,meaning_en_simple,semantic_notes,related_words,opposites,common_collocations,raw_count_total,document_frequency_total,source_diversity,source_tables,form_counts,core_score,confidence,needs_human_review,review_reason
peak,peak,peak,,peak,peak,base,peak,,,travel_places,,the highest point of a mountain or hill,,summit;apex;crest,,,10,10,3,BroadcastText;ItemSparse;JournalEncounterSection,peak:10,38.3979,1.0,False,
refuge,refuge,refuge,,refuge,refuge,base,refuge,,,travel_places,,a place of safety or shelter,,shelter;sanctuary;haven,,,6,6,3,BroadcastText;ItemSparse;JournalEncounter,refuge:6,37.9459,1.0,False,
village,village,village,,village,village,base,village,,,travel_places,,a small settlement or community of people,,settlement;community;town,,,40,40,2,BroadcastText;ItemSparse,village:40,37.7136,1.0,False,
three-falls,three-fall,three-falls,,three-fall,three-fall,compound,three-falls,,three-falls,travel_places,,a place with three waterfalls,,waterfall;place;location,,,6,6,2,BroadcastText;ItemSparse,three-falls:6,30.9459,0.8,False,
in-between,in-between,in-between,,in-between,in-between,compound,in-between,,in-between,travel_places,,"located, situated between two places or things",,between;situated,outside;beyond,,2,2,2,BroadcastText;ItemSparse,in-between:2,30.0986,0.8,False,
one-time,one-time,one-time,,one-time,one-time,compound,one-time,,one-time,travel_places,,"single, solitary event or occurrence",,single;solitary,repeated;frequent,,2,2,2,ItemSparse;JournalEncounter,one-time:2,30.0986,0.8,False,
nexus-point,nexus-point,nexus-point,,nexus-point,nexus-point,compound,nexus-point,,nexus-point,travel_places,,a point or location that connects different things or places,,point;location;connects,,,4,3,1,JournalEncounter,nexus-point:4,28.6094,0.8,False,
eldritch,eldritch,eldritch,,eldritch,eldritch,base,eldritch,,,void_old_gods_cosmic_horror,,"strange or unnatural, often used to describe something that is eerie or unsettling",,abyssal;void-touched;cosmic,natural;normal;human,,14,14,3,ItemSparse;JournalEncounter;JournalEncounterSection,eldritch:14,88.7081,0.9,False,
void-touched,void-touch,void-touched,,void-touch,void-touch,compound,void-touched,,void-touched,void_old_gods_cosmic_horror,,tainted or influenced by the void,,corrupted;defiled,,,16,15,2,ItemSparse;JournalEncounterSection,void-touched:16,61.8332,0.6,True,low_confidence
horrific,horrific,horrific,,horrific,horrific,base,horrific,,,void_old_gods_cosmic_horror,,"extremely frightening or disturbing, often in a way that is supernatural or unnatural",,frightening;disturbing;supernatural,pleasant;enjoyable,,42,40,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,horrific:42,43.7612,0.6,True,low_confidence
rift,rift,rift,,rift,rift,base,rift,,,void_old_gods_cosmic_horror,,"a long, narrow opening or division in a rock face or other surface",,opening;division;split,unbroken;intact,,81,74,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,rift:81,42.4067,0.1,True,low_confidence
watcher,watcher,watcher,,watcher,watcher,base,watcher,,,void_old_gods_cosmic_horror,,a person or being who observes or watches something,,observer;witness;guardian,actor;participant,,75,75,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,watcher:75,42.3307,0.1,True,low_confidence
maddening,madden,maddening,,madden,madden,inflected_form,maddening,,,void_old_gods_cosmic_horror,,"causing or inducing madness, especially in a way that is frightening or disturbing",,terrifying;frightening;horrific,soothing;calming;peaceful,,26,25,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,maddening:26,41.2958,0.7,True,low_confidence
abyssal,abyssal,abyssal,,abyssal,abyssal,base,abyssal,,,void_old_gods_cosmic_horror,,"relating to or resembling an abyss, often in a way that is considered deep or profound",,abysmal;bottomless;infinite,shallow;superficial;limited,,49,49,3,ItemSparse;JournalEncounter;JournalEncounterSection,abyssal:49,39.912,0.8,False,
faceless,faceless,faceless,,faceless,faceless,base,faceless,,,void_old_gods_cosmic_horror,,having no face or identity,,featureless;formless;anonymous,,,33,28,3,ItemSparse;JournalEncounter;JournalEncounterSection,faceless:33,39.5264,1.0,False,
spectral,spectral,spectral,,spectral,spectral,base,spectral,,,void_old_gods_cosmic_horror,,relating to or resembling a ghost or spirit,,ghostly;spiritual;ethereal,,,19,19,3,ItemSparse;JournalEncounter;JournalEncounterSection,spectral:19,38.9957,1.0,False,
ominous,ominou,ominous,,ominou,ominou,inflected_form,ominous,,,void_old_gods_cosmic_horror,,giving a feeling of fear or anxiety because something is likely to happen,,fearful;anxious;foreboding,,,18,18,3,BroadcastText;ItemSparse;JournalEncounterSection,ominous:18,38.9444,1.0,False,
baleful,baleful,baleful,,baleful,baleful,base,baleful,,,void_old_gods_cosmic_horror,,causing harm or misfortune,,harmful;misfortunate;unlucky,,,3,3,3,ItemNameDescription;JournalEncounter;JournalEncounterSection,baleful:3,37.3863,1.0,False,
unraveling,unravel,unraveling,,unravel,unravel,inflected_form,unraveling,,,void_old_gods_cosmic_horror,,the act of becoming disordered or confused,,disorder;confusion;chaos,,,19,19,2,ItemSparse;JournalEncounterSection,unraveling:19,36.9957,1.0,False,
ra-den,ra-den,ra-den,,ra-den,ra-den,compound,ra-den,,ra-den,void_old_gods_cosmic_horror,,a powerful and mysterious being,,powerful;mysterious;ancient,weak;ordinary,,20,16,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,ra-den:20,36.0445,0.9,False,
nexus-king,nexus-k,nexus-king,,nexus-k,nexus-k,compound,nexus-king,,nexus-king,void_old_gods_cosmic_horror,,a powerful and mysterious ruler or leader,,powerful;mysterious;ruler,weak;ordinary,,12,11,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,nexus-king:12,35.5649,0.9,False,
chrono-lord,chrono-lord,chrono-lord,,chrono-lord,chrono-lord,compound,chrono-lord,,chrono-lord,void_old_gods_cosmic_horror,,a person or thing associated with time and chronology,,time;chronology;epoch,amorphous;unstructured,,14,14,3,ItemSparse;JournalEncounter;JournalEncounterSection,chrono-lord:14,33.7081,0.9,False,
war-god,war-god,war-god,,war-god,war-god,compound,war-god,,war-god,void_old_gods_cosmic_horror,,a person or thing associated with war and conflict,,god;deity;warrior,peaceful;pacifist,,12,11,3,BroadcastText;JournalEncounter;JournalEncounterSection,war-god:12,33.5649,0.9,False,
gibbering,gibber,gibbering,,gibber,gibber,inflected_form,gibbering,,,void_old_gods_cosmic_horror,,making a strange or incoherent noise,,babbling;rambling;incoherent,clear;distinct;intelligible,,1,1,1,JournalEncounterSection,gibbering:1,32.6931,0.9,False,
yogg-saron,yogg-saron,yogg-saron,,yogg-saron,yogg-saron,compound,yogg-saron,,yogg-saron,void_old_gods_cosmic_horror,,"Old God, cosmic horror",,cthun;twilight's hammer,,,36,32,2,JournalEncounter;JournalEncounterSection,yogg-saron:36,32.6109,1.0,False,
shadow-lord,shadow-lord,shadow-lord,,shadow-lord,shadow-lord,compound,shadow-lord,,shadow-lord,void_old_gods_cosmic_horror,,"powerful, dark lord of shadows",,dark;lord,light;good,,3,3,2,JournalEncounter;JournalEncounterSection,shadow-lord:3,30.3863,0.8,False,
proto-behemoth,proto-behemoth,proto-behemoth,,proto-behemoth,proto-behemoth,compound,proto-behemoth,,proto-behemoth,void_old_gods_cosmic_horror,,a primitive or ancient behemoth-like creature,,primordial;ancient;mythical,modern;contemporary;realistic,,9,8,1,JournalEncounterSection,proto-behemoth:9,29.3026,0.7,True,low_confidence
night-twisted,night-twist,night-twisted,,night-twist,night-twist,compound,night-twisted,,night-twisted,void_old_gods_cosmic_horror,,twisted or distorted by the power of night or darkness,,distorted;twisted;warped,straight;normal;healthy,,8,7,1,JournalEncounterSection,night-twisted:8,29.1972,0.8,False,
jan-xi,jan-xi,jan-xi,,jan-xi,jan-xi,compound,jan-xi,,jan-xi,void_old_gods_cosmic_horror,,a type of ancient being or entity,,qin-xi;ancient;being,modern;human,,7,7,1,JournalEncounterSection,jan-xi:7,29.0794,0.8,False,
qin-xi,qin-xi,qin-xi,,qin-xi,qin-xi,compound,qin-xi,,qin-xi,void_old_gods_cosmic_horror,,a type of ancient being or entity,,jan-xi;ancient;being,modern;human,,7,7,1,JournalEncounterSection,qin-xi:7,29.0794,0.8,False,
lightning-waker,lightning-waker,lightning-waker,,lightning-waker,lightning-waker,compound,lightning-waker,,lightning-waker,void_old_gods_cosmic_horror,,a being or entity that controls lightning,,lightning;being;entity,calm;peaceful,,6,6,1,JournalEncounterSection,lightning-waker:6,28.9459,0.7,True,low_confidence
shadow-scorched,shadow-scorch,shadow-scorched,,shadow-scorch,shadow-scorch,compound,shadow-scorched,,shadow-scorched,void_old_gods_cosmic_horror,,something that has been scorched or burned by shadowy energy,,scorched;burned;energy,untouched;unharmed,,6,4,1,JournalEncounterSection,shadow-scorched:6,28.9459,0.8,False,
void-scarred,void-scarr,void-scarred,,void-scarr,void-scarr,compound,void-scarred,,void-scarred,void_old_gods_cosmic_horror,,something that has been scarred or damaged by the void,,scar;damage;void,untouched;unharmed,,6,6,1,ItemSparse,void-scarred:6,28.9459,0.8,False,
ember-charred,ember-charr,ember-charred,,ember-charr,ember-charr,compound,ember-charred,,ember-charred,void_old_gods_cosmic_horror,,something that has been charred or burned by embers,,charred;burned;embers,untouched;unharmed,,5,5,1,JournalEncounterSection,ember-charred:5,28.7918,0.8,False,
imp-losion,imp-losion,imp-losion,,imp-losion,imp-losion,compound,imp-losion,,imp-losion,void_old_gods_cosmic_horror,,a type of explosion or destructive event caused by an imp,,explosion;event;imp,,,4,4,1,JournalEncounterSection,imp-losion:4,28.6094,0.8,False,
vengeance,vengeance,vengeance,,vengeance,vengeance,base,vengeance,,,war_conflict,,the act of taking revenge or punishing someone for a past wrong,,revenge;punishment;retaliation,mercy;forgiveness,,79,79,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,vengeance:79,44.382,0.3,True,low_confidence
assault,assault,assault,,assault,assault,base,assault,,,war_conflict,,a sudden attack or violent act,,attack;violence;aggression,defense;protection,,170,163,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,assault:170,43.1417,0.8,False,
siege,siege,siege,,siege,siege,base,siege,,,war_conflict,,a prolonged attack on a fortified place,,invasion;conquer,,,67,63,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,siege:67,42.2195,1.0,False,
slain,slain,slain,,slain,slain,base,slain,,,war_conflict,,killed or murdered,,fallen;wounded,,,64,64,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,slain:64,42.1744,1.0,False,
fell,fell,fell,,fell,fell,base,fell,,,war_conflict,,killed or defeated in battle,,slain;wounded,,,46,45,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,fell:46,41.8501,1.0,False,
wounded,wound,wounded,,wound,wound,inflected_form,wounded,,,war_conflict,,"hurt or injured, especially in battle",,slain;fell,,,43,41,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,wounded:43,41.7842,1.0,False,
invasion,invasion,invasion,,invasion,invasion,base,invasion,,,war_conflict,,"the act of entering a country or region with the intention of conquering it, typically by military force",,attack;assault;raid,,,38,37,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,invasion:38,41.6636,1.0,False,
conquer,conquer,conquer,,conquer,conquer,base,conquer,,,war_conflict,,"to defeat or overcome someone or something, especially in a way that is considered impressive or victorious",,defeat;overcome;victory,lose;fail;surrender,,16,16,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,conquer:16,40.8332,0.8,False,
conquered,conquer,conquered,,conquer,conquer,inflected_form,conquered,,,war_conflict,,won or gained control over a place or people,,victorious;triumphant;dominant,defeated;subjugated;overpowered,,12,11,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,conquered:12,40.5649,0.8,False,
treacherous,treacherou,treacherous,,treacherou,treacherou,inflected_form,treacherous,,,war_conflict,,"disloyal or deceitful, often in a way that is harmful",,deceptive;dishonest;untrustworthy,loyal;faithful;reliable,,12,12,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,treacherous:12,40.5649,0.8,False,
oathstone,oathstone,oathstone,,oathstone,oathstone,base,oathstone,,,war_conflict,,a stone or object that is used to swear an oath or promise,,token;pledge;vow,,,12,12,3,BroadcastText;ItemSparse;JournalEncounterSection,oathstone:12,38.5649,1.0,False,
rebellion,rebellion,rebellion,,rebellion,rebellion,base,rebellion,,,war_conflict,,an act of rising up against a government or authority,,insurrection;uprising;revolt,,,12,12,3,BroadcastText;ItemSparse;JournalEncounter,rebellion:12,38.5649,1.0,False,
ambush,ambush,ambush,,ambush,ambush,base,ambush,,,war_conflict,,an attack on someone or something that is unexpected and often sudden,,surprise;attack;raid,,,10,10,3,BroadcastText;ItemSparse;JournalEncounterSection,ambush:10,38.3979,1.0,False,
exile,exile,exile,,exile,exile,base,exile,,,war_conflict,,"a person who is forced to leave their home or country, often because of a crime or punishment",,banished;outcast;estranged,,,10,10,3,BroadcastText;ItemSparse;JournalEncounterSection,exile:10,38.3979,1.0,False,
sapper,sapper,sapper,,sapper,sapper,base,sapper,,,war_conflict,,"a person who digs or excavates, often in a military context",,soldier;engineer;demolitions,builder;constructor,,5,4,1,JournalEncounterSection,sapper:5,33.7918,0.9,False,
uprising,upris,uprising,,upris,upris,inflected_form,uprising,,,war_conflict,,a sudden or violent rebellion against authority,,rebellion;insurrection;revolt,peaceful;orderly;submissive,,1,1,1,ItemSparse,uprising:1,32.6931,0.9,False,
battle-tested,battle-test,battle-tested,,battle-test,battle-test,compound,battle-tested,,battle-tested,war_conflict,,"Battle-tested, war and conflict",,maneuverability;maximum,,,72,72,1,ItemSparse,battle-tested:72,31.2905,1.0,False,
ley-guardian,ley-guardian,ley-guardian,,ley-guardian,ley-guardian,compound,ley-guardian,,ley-guardian,war_conflict,,"Ley-Guardian, war and conflict",,Eregos;magic,,,7,6,2,JournalEncounter;JournalEncounterSection,ley-guardian:7,31.0794,1.0,False,
war-band,war-band,war-band,,war-band,war-band,compound,war-band,,war-band,war_conflict,,"War-Band, war and conflict",,Hackclaw;Brackenhide,,,7,5,2,JournalEncounter;JournalEncounterSection,war-band:7,31.0794,1.0,False,
counter-attack,counter-attack,counter-attack,,counter-attack,counter-attack,compound,counter-attack,,counter-attack,war_conflict,,an attack made in response to an enemy's attack,,attack;enemy;response,,,4,4,2,BroadcastText;JournalEncounterSection,counter-attack:4,30.6094,0.8,False,
quickly--the,quickly--the,quickly--the,,quickly--the,quickly--the,compound,quickly--the,,quickly--the,war_conflict,,"fast, swift movement in battle",,rapid;swift,slowly,,3,3,2,BroadcastText;ItemSparse,quickly--the:3,30.3863,0.7,True,low_confidence
all-out,all-out,all-out,,all-out,all-out,compound,all-out,,all-out,war_conflict,,"total, complete effort, no holds barred",,full;complete,half-hearted;partial,,2,2,2,JournalEncounter;JournalEncounterSection,all-out:2,30.0986,0.8,False,
head-on,head-on,head-on,,head-on,head-on,compound,head-on,,head-on,war_conflict,,"direct, frontal attack or confrontation",,direct;frontal,indirect;circumvent,,2,2,2,BroadcastText;ItemSparse,head-on:2,30.0986,0.7,True,low_confidence
raid-wide,raid-wide,raid-wide,,raid-wide,raid-wide,compound,raid-wide,,raid-wide,war_conflict,,affecting or involving the entire raid group,,group;team;collective,individual;personal;private,,11,11,1,JournalEncounterSection,raid-wide:11,29.4849,0.9,False,
anti-air,anti-air,anti-air,,anti-air,anti-air,compound,anti-air,,anti-air,war_conflict,,designed to counter or prevent air attacks,,defensive;protective;shielding,pro-air;air-supportive;aerial-friendly,,10,6,1,JournalEncounterSection,anti-air:10,29.3979,0.8,False,
party-wide,party-wide,party-wide,,party-wide,party-wide,compound,party-wide,,party-wide,war_conflict,,affecting or involving the entire party group,,group;team;collective,individual;personal;private,,10,8,1,JournalEncounterSection,party-wide:10,29.3979,0.9,False,
co-tank,co-tank,co-tank,,co-tank,co-tank,compound,co-tank,,co-tank,war_conflict,,a tank or defensive player who works together with another tank,,team;group;collective,individual;personal;private,,8,7,1,JournalEncounterSection,co-tank:8,29.1972,0.9,False,
crowd-controlling,crowd-controll,crowd-controlling,,crowd-controll,crowd-controll,compound,crowd-controlling,,crowd-controlling,war_conflict,,designed to control or manage a large group of people,,regulating;managing;coordinating,chaotic;uncontrolled;disorganized,,7,7,1,JournalEncounterSection,crowd-controlling:7,29.0794,0.9,False,
group-wide,group-wide,group-wide,,group-wide,group-wide,compound,group-wide,,group-wide,war_conflict,,something that affects or involves a group of people,,group;people;affect,individual;personal,,5,4,1,JournalEncounterSection,group-wide:5,28.7918,0.7,True,low_confidence
foot-blasters,foot-blaster,foot-blasters,,foot-blaster,foot-blaster,compound,foot-blasters,,foot-blasters,war_conflict,,a type of explosive device or weapon,,device;weapon;explosive,,,4,4,1,JournalEncounterSection,foot-blasters:4,28.6094,0.9,False,
