word,lemma,headword,part_of_speech,word_family_id,canonical_headword,family_role,forms,derived_forms,compound_forms,categories,register,meaning_en_simple,semantic_notes,related_words,opposites,common_collocations,raw_count_total,document_frequency_total,source_diversity,source_tables,form_counts,core_score,confidence,needs_human_review,review_reason
all-consuming,all-consum,all-consuming,,all-consum,all-consum,compound,all-consuming,,all-consuming,corruption_defilement_curse,,"All-consuming rage, corruption and curse",,malignant chaos;rage,,,3,3,3,ItemSparse;JournalEncounter;JournalEncounterSection,all-consuming:3,32.3863,1.0,False,
all-devouring,all-devour,all-devouring,,all-devour,all-devour,compound,all-devouring,,all-devouring,corruption_defilement_curse,,"All-Devouring, corruption and curse",,new;opponent,,,8,8,2,BroadcastText;JournalEncounter,all-devouring:8,31.1972,1.0,False,
anti-magic,anti-magic,anti-magic,,anti-magic,anti-magic,compound,anti-magic,,anti-magic,corruption_defilement_curse,,a type of magic that opposes other magic,,magic;oppose;curse,,,5,5,2,ItemNameDescription;JournalEncounterSection,anti-magic:5,30.7918,0.7,True,low_confidence
fel-infused,fel-infus,fel-infused,,fel-infus,fel-infus,compound,fel-infused,,fel-infused,corruption_defilement_curse,,contaminated with dark magic,,dark;magic;contaminate,,,5,5,2,ItemSparse;JournalEncounterSection,fel-infused:5,30.7918,0.8,False,
fel-powered,fel-power,fel-powered,,fel-power,fel-power,compound,fel-powered,,fel-powered,corruption_defilement_curse,,powered or energized by dark magic,,dark;magic;energy,,,4,4,2,ItemSparse;JournalEncounterSection,fel-powered:4,30.6094,0.9,False,
one-by-one,one-by-one,one-by-one,,one-by-one,one-by-one,compound,one-by-one,,one-by-one,corruption_defilement_curse,,"step by step, one at a time",,slowly;gradually,all-at-once,,3,3,2,ItemSparse;JournalEncounter,one-by-one:3,30.3863,0.8,False,
void-infused,void-infus,void-infused,,void-infus,void-infus,compound,void-infused,,void-infused,corruption_defilement_curse,,"contaminated, tainted by void energy",,tainted;polluted,pure;clean,,3,3,2,ItemSparse;JournalEncounter,void-infused:3,30.3863,0.7,True,low_confidence
sin-stained,sin-stain,sin-stained,,sin-stain,sin-stain,compound,sin-stained,,sin-stained,corruption_defilement_curse,,"tainted, stained by sin or evil",,stained;tainted,pure;clean,,2,2,2,JournalEncounter;JournalEncounterSection,sin-stained:2,30.0986,0.7,True,low_confidence
super-charged,super-charg,super-charged,,super-charg,super-charg,compound,super-charged,,super-charged,corruption_defilement_curse,,having a lot of energy or power,,charged;energized;powered,drained;exhausted;weakened,,2,2,2,ItemSparse;JournalEncounter,super-charged:2,30.0986,0.8,False,
whip-like,whip-like,whip-like,,whip-like,whip-like,compound,whip-like,,whip-like,corruption_defilement_curse,,like a whip in shape or movement,,tentacle;cord;plasma,soft;gentle;delicate,,2,2,2,ItemSparse;JournalEncounterSection,whip-like:2,30.0986,0.6,True,low_confidence
bile-o-tron,bile-o-tron,bile-o-tron,,bile-o-tron,bile-o-tron,compound,bile-o-tron,,bile-o-tron,corruption_defilement_curse,,a device or machine that produces bile or a similar substance,,device;machine;apparatus,healthy;wholesome;pure,,8,6,1,JournalEncounterSection,bile-o-tron:8,29.1972,0.7,True,low_confidence
poison-tipped,poison-tipp,poison-tipped,,poison-tipp,poison-tipp,compound,poison-tipped,,poison-tipped,corruption_defilement_curse,,having a tip or point that is poisonous,,poison;tip;point,safe;harmless,,6,6,1,JournalEncounterSection,poison-tipped:6,28.9459,0.9,False,
fel-afflicted,fel-afflict,fel-afflicted,,fel-afflict,fel-afflict,compound,fel-afflicted,,fel-afflicted,corruption_defilement_curse,,something that has been afflicted or affected by fel energy,,afflicted;affected;fel,healthy;whole,,5,5,1,JournalEncounterSection,fel-afflicted:5,28.7918,0.9,False,
oddly-shaped,oddly-shap,oddly-shaped,,oddly-shap,oddly-shap,compound,oddly-shaped,,oddly-shaped,corruption_defilement_curse,,having an unusual or irregular shape,,,,,4,4,1,ItemSparse,oddly-shaped:4,28.6094,0.7,True,low_confidence
anti-venom,anti-venom,anti-venom,,anti-venom,anti-venom,compound,anti-venom,,anti-venom,corruption_defilement_curse,,a medicine or treatment used to counteract poison,,,,,3,3,1,ItemSparse,anti-venom:3,28.3863,0.9,False,
damage-over-time,damage-over-time,damage-over-time,,damage-over-time,damage-over-time,compound,damage-over-time,,damage-over-time,corruption_defilement_curse,,a type of damage that increases over time,,,,,3,3,1,JournalEncounterSection,damage-over-time:3,28.3863,0.9,False,
flesh-eaters,flesh-eater,flesh-eaters,,flesh-eater,flesh-eater,compound,flesh-eaters,,flesh-eaters,corruption_defilement_curse,,creatures that consume flesh,,undead;ghoul;corpse,sacred;holy,,3,2,1,JournalEncounterSection,flesh-eaters:3,28.3863,0.9,False,
anti-demon,anti-demon,anti-demon,,anti-demon,anti-demon,compound,anti-demon,,anti-demon,corruption_defilement_curse,,opposed to or resistant to demonic influence,,demonic;devilish;diabolical,pro-demon;demon-friendly; devil-worshipping,,2,2,1,ItemSparse,anti-demon:2,28.0986,0.9,False,
anti-hexxor,anti-hexxor,anti-hexxor,,anti-hexxor,anti-hexxor,compound,anti-hexxor,,anti-hexxor,corruption_defilement_curse,,opposed to or resistant to hexing or cursing,,hex;curse;spell,pro-hex;hex-friendly; curse-worshipping,,2,2,1,ItemSparse,anti-hexxor:2,28.0986,0.8,False,
blood-bound,blood-bound,blood-bound,,blood-bound,blood-bound,compound,blood-bound,,blood-bound,corruption_defilement_curse,,bound by blood or cursed with blood,,tainted;cursed;hexed,pure;untainted;blessed,,2,2,1,BroadcastText,blood-bound:2,28.0986,0.8,False,
fel-corrupted,fel-corrupt,fel-corrupted,,fel-corrupt,fel-corrupt,compound,fel-corrupted,,fel-corrupted,corruption_defilement_curse,,something that has been corrupted or tainted by fel energy,,corrupt;taint;defile,pure;untainted;blessed,,2,2,1,ItemSparse,fel-corrupted:2,28.0986,0.8,False,
fel-singed,fel-sing,fel-singed,,fel-sing,fel-sing,compound,fel-singed,,fel-singed,corruption_defilement_curse,,something that has been singed or burned by fel energy,,singe;burn;scorch,untouched;unharmed;unaffected,,2,2,1,JournalEncounterSection,fel-singed:2,28.0986,0.9,False,
fel-touched,fel-touch,fel-touched,,fel-touch,fel-touch,compound,fel-touched,,fel-touched,corruption_defilement_curse,,something that has been touched or influenced by fel energy,,touch;influence;affect,untouched;unharmed;unaffected,,2,2,1,ItemSparse,fel-touched:2,28.0986,0.8,False,
felfire-imbued,felfire-imbue,felfire-imbued,,felfire-imbue,felfire-imbue,compound,felfire-imbued,,felfire-imbued,corruption_defilement_curse,,something that has been imbued or infused with felfire energy,,imbue;infuse;enchant,untainted;unharmed;unaffected,,2,2,1,JournalEncounterSection,felfire-imbued:2,28.0986,0.9,False,
fire-afflicted,fire-afflict,fire-afflicted,,fire-afflict,fire-afflict,compound,fire-afflicted,,fire-afflicted,corruption_defilement_curse,,infected or damaged by fire,,afflicted;damaged,unaffected;untouched,,2,2,1,JournalEncounterSection,fire-afflicted:2,28.0986,0.7,True,low_confidence
flesh-eater,flesh-eater,flesh-eater,,flesh-eater,flesh-eater,compound,flesh-eater,,flesh-eater,corruption_defilement_curse,,an animal that eats flesh,,eater;consumer,non-eater;non-consumer,,2,2,1,JournalEncounterSection,flesh-eater:2,28.0986,0.7,True,low_confidence
flesh-shapers,flesh-shaper,flesh-shapers,,flesh-shaper,flesh-shaper,compound,flesh-shapers,,flesh-shapers,corruption_defilement_curse,,beings that shape or mold flesh,,shaper;molder,non-shaper;non-molder,,2,2,1,JournalEncounter,flesh-shapers:2,28.0986,0.6,True,low_confidence
flesh-shaping,flesh-shap,flesh-shaping,,flesh-shap,flesh-shap,compound,flesh-shaping,,flesh-shaping,corruption_defilement_curse,,the act of shaping or molding flesh,,shaping;molding,non-shaping;non-molding,,2,2,1,JournalEncounter,flesh-shaping:2,28.0986,0.7,True,low_confidence
gravi-gunk,gravi-gunk,gravi-gunk,,gravi-gunk,gravi-gunk,compound,gravi-gunk,,gravi-gunk,corruption_defilement_curse,,"a mysterious or unknown substance, possibly related to gravity or corruption",,mysterious;unknown,known;familiar,,2,2,1,JournalEncounterSection,gravi-gunk:2,28.0986,0.4,True,low_confidence
half-life,half-life,half-life,,half-life,half-life,compound,half-life,,half-life,corruption_defilement_curse,,the period of time during which a radioactive substance remains potent or effective,,life;radioactive,long-lived;stable,,2,2,1,ItemSparse,half-life:2,28.0986,0.7,True,low_confidence
heat-resistant,heat-resistant,heat-resistant,,heat-resistant,heat-resistant,compound,heat-resistant,,heat-resistant,corruption_defilement_curse,,resistant to heat,,,,,2,2,1,ItemSparse,heat-resistant:2,28.0986,0.8,False,
heavily-mutated,heavily-mutate,heavily-mutated,,heavily-mutate,heavily-mutate,compound,heavily-mutated,,heavily-mutated,corruption_defilement_curse,,greatly changed or altered,,,,,2,2,1,JournalEncounterSection,heavily-mutated:2,28.0986,0.8,False,
highly-volatile,highly-volatile,highly-volatile,,highly-volatile,highly-volatile,compound,highly-volatile,,highly-volatile,corruption_defilement_curse,,likely to change or explode suddenly,,,,,2,2,1,ItemSparse,highly-volatile:2,28.0986,0.8,False,
hyper-injection,hyper-injection,hyper-injection,,hyper-injection,hyper-injection,compound,hyper-injection,,hyper-injection,corruption_defilement_curse,,a sudden or extreme injection of energy,,,,,2,2,1,ItemSparse,hyper-injection:2,28.0986,0.8,False,
low-pressure,low-pressure,low-pressure,,low-pressure,low-pressure,compound,low-pressure,,low-pressure,corruption_defilement_curse,,having a low level of pressure or force,,,,,2,2,1,ItemSparse,low-pressure:2,28.0986,0.8,False,
poison-drenched,poison-drench,poison-drenched,,poison-drench,poison-drench,compound,poison-drenched,,poison-drenched,corruption_defilement_curse,,"covered or saturated with poison, often used to describe objects or substances",,poison;object;substance,,,2,2,1,JournalEncounterSection,poison-drenched:2,28.0986,0.8,False,
poison-soaked,poison-soak,poison-soaked,,poison-soak,poison-soak,compound,poison-soaked,,poison-soaked,corruption_defilement_curse,,"covered or saturated with poison, often used to describe objects or substances",,poison;object;substance,,,2,2,1,JournalEncounterSection,poison-soaked:2,28.0986,0.7,True,low_confidence
re-energize,re-energize,re-energize,,re-energize,re-energize,compound,re-energize,,re-energize,corruption_defilement_curse,,to give energy again,,energy;power;revive,drain;exhaust;weaken,,2,2,1,JournalEncounterSection,re-energize:2,28.0986,0.8,False,
sha-corrupted,sha-corrupt,sha-corrupted,,sha-corrupt,sha-corrupt,compound,sha-corrupted,,sha-corrupted,corruption_defilement_curse,,corrupted by the Sha,,corrupt;taint;pollute,pure;clean;untainted,,2,2,1,JournalEncounterSection,sha-corrupted:2,28.0986,0.8,False,
thermo-accelerated,thermo-accelerate,thermo-accelerated,,thermo-accelerate,thermo-accelerate,compound,thermo-accelerated,,thermo-accelerated,corruption_defilement_curse,,accelerated by heat or thermal energy,,plague;spreader;disease,slow;inefficient,,2,2,1,ItemSparse,thermo-accelerated:2,28.0986,0.9,False,
venom-crazed,venom-craz,venom-crazed,,venom-craz,venom-craz,compound,venom-crazed,,venom-crazed,corruption_defilement_curse,,crazed or driven mad by venom,,toxic;gas;poison,sane;healthy,,2,2,1,JournalEncounterSection,venom-crazed:2,28.0986,0.8,False,
white-hot,white-hot,white-hot,,white-hot,white-hot,compound,white-hot,,white-hot,corruption_defilement_curse,,extremely hot,,hot;scorching;blazing,cold;chilly,,2,2,1,ItemSparse,white-hot:2,28.0986,0.9,False,
wood-boring,wood-bor,wood-boring,,wood-bor,wood-bor,compound,wood-boring,,wood-boring,corruption_defilement_curse,,causing damage to wood,,damage;harm;destruction,preservation;protection,,2,2,1,ItemSparse,wood-boring:2,28.0986,0.7,True,low_confidence
x-treme,x-treme,x-treme,,x-treme,x-treme,compound,x-treme,,x-treme,corruption_defilement_curse,,extreme or excessive,,extreme;excessive;intense,mild;moderate,,2,2,1,JournalEncounterSection,x-treme:2,28.0986,0.6,True,low_confidence
acrid-smelling,acrid-smell,acrid-smelling,,acrid-smell,acrid-smell,compound,acrid-smelling,,acrid-smelling,corruption_defilement_curse,,"having a strong, unpleasant smell",,smell;strong;unpleasant,,,1,1,1,ItemSparse,acrid-smelling:1,27.6931,0.8,False,
angry-sounding,angry-sound,angry-sounding,,angry-sound,angry-sound,compound,angry-sounding,,angry-sounding,corruption_defilement_curse,,having a loud and unpleasant sound,,,,,1,1,1,ItemSparse,angry-sounding:1,27.6931,0.8,False,
anti-mana,anti-mana,anti-mana,,anti-mana,anti-mana,compound,anti-mana,,anti-mana,corruption_defilement_curse,,relating to the opposite of mana or magical energy,,,,,1,1,1,JournalEncounterSection,anti-mana:1,27.6931,0.9,False,
bile-soaked,bile-soak,bile-soaked,,bile-soak,bile-soak,compound,bile-soaked,,bile-soaked,corruption_defilement_curse,,covered in or affected by bile,,,,,1,1,1,JournalEncounterSection,bile-soaked:1,27.6931,0.6,True,low_confidence
blood-branded,blood-brand,blood-branded,,blood-brand,blood-brand,compound,blood-branded,,blood-branded,corruption_defilement_curse,,marked or identified as being related to blood or the undead,,,,,1,1,1,JournalEncounterSection,blood-branded:1,27.6931,0.7,True,low_confidence
blood-fanged,blood-fang,blood-fanged,,blood-fang,blood-fang,compound,blood-fanged,,blood-fanged,corruption_defilement_curse,,having fangs or being related to blood or the undead,,,,,1,1,1,ItemNameDescription,blood-fanged:1,27.6931,0.6,True,low_confidence
blood-fueled,blood-fuel,blood-fueled,,blood-fuel,blood-fuel,compound,blood-fueled,,blood-fueled,corruption_defilement_curse,,powered or energized by blood or the undead,,,,,1,1,1,JournalEncounterSection,blood-fueled:1,27.6931,0.7,True,low_confidence
blood-prince,blood-prince,blood-prince,,blood-prince,blood-prince,compound,blood-prince,,blood-prince,corruption_defilement_curse,,a prince or ruler related to blood or the undead,,,,,1,1,1,ItemSparse,blood-prince:1,27.6931,0.8,False,
blood-queen,blood-queen,blood-queen,,blood-queen,blood-queen,compound,blood-queen,,blood-queen,corruption_defilement_curse,,a queen or ruler related to blood or the undead,,,,,1,1,1,JournalEncounter,blood-queen:1,27.6931,0.9,False,
bug-like,bug-like,bug-like,,bug-like,bug-like,compound,bug-like,,bug-like,corruption_defilement_curse,,resembling a bug or insect,,insect;creepy-crawly,beautiful;lovely,,1,1,1,ItemSparse,bug-like:1,27.6931,0.7,True,low_confidence
build-up,build-up,build-up,,build-up,build-up,compound,build-up,,build-up,corruption_defilement_curse,,a gradual increase or accumulation of something,,increase;accumulation,decrease;decline,,1,1,1,JournalEncounterSection,build-up:1,27.6931,0.9,False,
bull-mon,bull-mon,bull-mon,,bull-mon,bull-mon,compound,bull-mon,,bull-mon,corruption_defilement_curse,,a powerful and intimidating creature,,monster;beast,gentle;tame,,1,1,1,BroadcastText,bull-mon:1,27.6931,0.8,False,
burned-out,burned-out,burned-out,,burned-out,burned-out,compound,burned-out,,burned-out,corruption_defilement_curse,,completely exhausted or drained of energy,,exhausted;drained,energized;invigorated,,1,1,1,JournalEncounter,burned-out:1,27.6931,0.9,False,
by-products,by-product,by-products,,by-product,by-product,compound,by-products,,by-products,corruption_defilement_curse,,things that are produced or created as a result of something else,,products;results,benefits;advantages,,1,1,1,JournalEncounter,by-products:1,27.6931,0.9,False,
call--to,call--to,call--to,,call--to,call--to,compound,call--to,,call--to,corruption_defilement_curse,,a summons or invitation to come and join something,,summon;invite,refuse;decline,,1,1,1,JournalEncounter,call--to:1,27.6931,0.8,False,
car-nage,car-nage,car-nage,,car-nage,car-nage,compound,car-nage,,car-nage,corruption_defilement_curse,,a state of complete destruction or chaos,,destruction;chaos,order;harmony,,1,1,1,JournalEncounterSection,car-nage:1,27.6931,0.8,False,
catastro-blast,catastro-blast,catastro-blast,,catastro-blast,catastro-blast,compound,catastro-blast,,catastro-blast,corruption_defilement_curse,,a massive and destructive explosion or blast,,explosion;blast,gentle;peaceful,,1,1,1,JournalEncounterSection,catastro-blast:1,27.6931,0.8,False,
